Year,Month,Time Period,Survey Sequence,Zone,Atlantic Brant,Canada Goose,Snow Goose,Greater White-fronted Goose,American Black Duck,Mallard,Northern Pintail,American Green-winged Teal,Blue-winged Teal,Gadwall,American Wigeon,Northern Shoveler,Wood Duck,Canvasback,Redhead,Scaup,Ring-necked Duck,Common Merganser,Red-breasted Merganser,Hooded Merganser,Mergansers,Ruddy Duck,White-winged Scoter,Surf Scoter,Black Scoter,Scoters,Bufflehead,Common Goldeneye,Long-tailed Duck,Mute Swan,Tundra Swan,American Coot
1977,November,,14,2,0,0,0,0,100,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1977,November,,14,3,0,6235,0,0,755,1707,0,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,November,,14,4,0,4250,0,0,67,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1977,November,,14,5,0,42481,3555,0,6116,4314,0,7720,0,570,35,200,0,0,0,30,0,0,0,0,17,0,0,0,0,0,28,0,0,0,88,0
1977,November,,14,6,0,4419,0,0,793,344,5,604,0,271,5,355,0,1,0,1338,0,0,0,0,0,0,0,0,0,0,2,0,0,0,40,0
1977,November,,14,7,0,2350,0,0,1464,909,75,1350,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,25,0,0,0,0,50,0
1977,November,,14,8,0,1850,1200,0,419,415,850,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0
1977,November,,14,9,2365,616,0,0,2,0,0,0,0,0,0,0,0,400,0,50,0,0,0,0,1,0,0,0,0,135,45,0,0,0,0,0
1977,November,,14,10,1910,1200,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,15,0
1977,November,,14,11,0,800,1000,0,1134,870,50,0,0,50,25,0,0,500,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,11,0,0
1977,December,,15,1,0,300,0,0,2973,1700,600,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0
1977,December,,15,2,0,0,0,0,155,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1977,December,,15,3,0,16193,0,0,362,1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0
1977,December,,15,4,0,5717,2,0,189,419,25,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0
1977,December,,15,5,0,26955,1796,0,7936,9802,1305,81,0,512,370,261,0,0,0,1636,5,0,0,0,69,0,0,0,0,0,25,0,0,0,167,0
1977,December,,15,6,0,7617,120,0,1727,686,54,35,0,979,805,7,0,0,0,55,5,0,0,0,0,0,0,0,0,50,50,0,0,0,2139,0
1977,December,,15,7,0,5866,400,0,1301,427,907,40,0,0,2,0,0,0,0,839,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0
1977,December,,15,8,35,2494,600,0,914,553,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,December,,15,9,2048,1800,0,0,53,100,0,0,0,0,0,0,0,1001,0,1101,0,0,0,0,3,0,0,0,0,38,82,1,0,1,0,0
1977,December,,15,10,726,457,0,0,70,0,0,0,0,0,0,0,0,350,0,1,0,0,0,0,3,50,0,0,0,0,25,2,0,0,0,0
1977,December,,15,11,0,690,20,0,436,365,325,0,0,0,0,50,0,400,0,200,0,0,0,0,0,0,0,0,0,0,7,3,0,12,0,0
1978,January,,16,1,0,200,0,0,910,546,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,3,0,0,0,0,4,0,0,0,0,0
1978,January,,16,2,0,125,0,0,1178,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
1978,January,,16,3,0,13614,0,0,794,513,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,January,,16,4,0,3870,0,0,132,317,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,0
1978,January,,16,5,0,27059,857,0,11568,19981,40,0,0,225,205,425,0,27,0,51,0,0,0,0,8,50,0,0,0,0,5,0,0,0,187,0
1978,January,,16,6,0,26872,2020,0,8162,1748,55,0,0,90,125,100,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,1492,0
1978,January,,16,7,0,8251,2,0,1512,167,2,0,0,0,0,0,0,0,0,553,0,0,0,0,1,0,0,0,0,20,0,0,0,0,10,0
1978,January,,16,8,0,3523,111,0,365,152,1,55,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1978,January,,16,9,671,1100,0,0,1257,50,0,0,0,0,0,0,0,1125,0,777,0,0,0,0,11,0,0,0,0,176,91,82,0,0,0,0
1978,January,,16,10,1607,862,0,0,88,27,10,0,0,0,0,0,0,700,0,246,0,0,0,0,69,318,0,0,0,0,149,30,0,0,0,0
1978,January,,16,11,0,763,0,0,1568,710,25,0,0,0,0,0,0,25,0,150,0,0,0,0,0,0,0,0,0,0,93,54,0,11,0,0
1978,October,,17,1,0,0,0,0,2000,1000,0,0,0,50,0,0,0,0,0,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1978,October,,17,2,0,9,0,0,301,335,175,36,0,17,68,100,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,October,,17,3,0,48129,0,0,564,1259,1710,3400,0,273,480,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1978,October,,17,4,0,19321,1,0,433,498,0,5786,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
1978,October,,17,5,0,51851,3782,0,5457,3376,6742,12032,500,508,947,600,38,2,0,0,0,0,0,0,26,2,0,0,0,0,0,0,1,0,0,0
1978,October,,17,6,0,21257,52,0,1656,810,768,819,0,125,134,870,3,0,0,2580,0,0,0,0,0,0,0,0,0,240,4,0,0,0,0,0
1978,October,,17,7,0,11942,37,0,945,365,179,1184,0,25,144,20,10,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0
1978,October,,17,8,0,3239,400,0,291,267,1285,1155,1,10,0,6,0,0,0,2,2,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0
1978,October,,17,9,35,310,0,0,73,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1978,October,,17,10,0,0,0,0,309,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,October,,17,11,0,900,0,0,201,51,15,540,0,18,10,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12,0,0
1978,November,,18,1,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1978,November,,18,2,0,785,0,0,151,215,0,0,0,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,November,,18,3,0,19075,0,0,194,1997,0,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,November,,18,4,0,8030,0,0,237,181,0,770,0,0,0,0,0,450,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1978,November,,18,5,0,22558,5575,0,6733,4691,315,5135,0,182,70,260,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1978,November,,18,6,0,1850,1585,0,1912,639,475,1130,0,605,125,1290,0,0,0,625,0,0,0,0,0,2,0,0,0,0,42,0,0,0,0,0
1978,November,,18,7,0,3210,0,0,1388,301,57,344,0,192,35,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
1978,November,,18,8,0,1445,0,0,190,43,0,790,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,November,,18,9,0,4880,600,0,250,230,120,150,0,0,0,0,0,300,0,0,0,0,0,0,8,0,0,0,0,43,202,1,0,0,0,0
1978,November,,18,10,2,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,135,0,0,0,0,0
1978,November,,18,11,0,750,800,0,386,103,270,195,0,0,0,20,0,305,0,0,0,0,0,0,3,75,0,0,0,0,85,0,0,14,0,0
1978,December,,19,1,0,250,0,0,1275,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,20,0
1978,December,,19,2,0,160,0,0,302,770,0,50,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,December,,19,3,0,10602,0,0,1977,4945,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,482,0
1978,December,,19,4,0,5029,0,0,284,751,0,2,0,0,0,0,0,75,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
1978,December,,19,5,0,23021,6201,0,3734,5818,2620,1869,0,310,0,100,0,10,0,450,0,0,0,0,21,0,0,0,0,0,11,1,0,0,0,0
1978,December,,19,6,0,12690,300,0,5110,8666,1647,200,0,1150,939,1650,0,0,0,4015,0,0,0,0,1,78,0,0,0,0,50,0,0,0,6,0
1978,December,,19,7,0,5202,57,0,1486,339,502,484,0,89,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,December,,19,8,0,1580,0,0,490,250,150,16,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,8,0
1978,December,,19,9,0,578,0,0,402,150,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,6,216,14,0,0,0,0
1978,December,,19,10,400,30,0,0,117,61,0,0,0,0,0,0,0,700,0,0,0,0,0,0,335,0,0,0,0,0,412,0,0,0,13,0
1978,December,,19,11,0,535,30,0,867,461,50,70,0,50,0,5,0,55,0,0,0,0,0,0,66,0,0,0,0,0,156,88,0,13,0,0
1979,January,,20,1,0,0,0,0,367,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0
1979,January,,20,2,0,205,0,0,259,82,0,0,0,15,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
1979,January,,20,3,0,2026,0,0,317,129,5,0,0,20,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,January,,20,4,0,4995,0,0,124,89,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,January,,20,5,0,21582,1051,0,12769,14508,521,18,0,100,1,59,0,410,0,1010,0,0,0,0,13,0,0,0,0,0,10,0,0,0,41,0
1979,January,,20,6,0,10220,1,0,1973,875,120,0,0,38,182,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0
1979,January,,20,7,0,4177,0,0,617,217,0,16,0,8,0,0,0,10,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,January,,20,8,0,2104,0,0,600,71,0,7,0,0,0,0,4,0,0,0,0,0,0,0,5,2,0,0,0,0,11,0,0,0,0,0
1979,January,,20,9,855,605,0,0,282,150,7,0,0,5,7,0,0,540,0,900,0,0,0,0,166,5,0,0,0,40,709,107,0,5,0,0
1979,January,,20,10,30,840,0,0,392,39,0,0,0,5,2,0,0,504,0,5,0,0,0,0,21,200,0,0,0,0,352,144,0,0,0,0
1979,January,,20,11,0,923,0,0,292,155,10,0,0,0,0,0,0,70,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,0,0
1979,October,,21,1,0,0,0,0,1483,627,10,0,0,0,0,0,0,0,0,75,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
1979,October,,21,2,0,470,0,0,116,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
1979,October,,21,3,0,34240,0,0,55,162,10,145,0,35,435,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,October,,21,4,0,41073,16,0,623,807,310,2214,0,75,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,October,,21,5,0,54789,3076,0,2546,1622,3011,3579,15,215,962,30,25,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0
1979,October,,21,6,0,19317,70,0,1670,1642,859,3668,15,1189,1046,700,5,0,0,2625,0,0,0,0,0,329,0,0,0,10,0,0,0,0,0,0
1979,October,,21,7,0,7985,80,0,1712,572,706,1313,12,372,408,0,25,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,October,,21,8,0,1044,1,0,320,7,0,789,19,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,October,,21,9,607,2141,150,0,182,73,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,October,,21,10,225,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,75,0,0,0,0,0,0
1979,October,,21,11,0,335,7,0,229,11,150,208,0,7,55,0,5,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0
1979,November,,22,1,0,230,0,0,1310,1610,25,0,0,0,0,0,0,0,0,350,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0
1979,November,,22,2,0,2090,0,0,2575,1986,0,0,0,1065,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
1979,November,,22,3,0,19498,0,0,682,1262,300,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
1979,November,,22,4,0,3982,0,0,192,605,0,72,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,November,,22,5,0,14368,7165,0,911,1524,1305,2732,0,505,258,30,0,81,0,25,0,0,0,0,4,0,0,0,0,0,10,0,0,0,5,0
1979,November,,22,6,0,3115,300,0,790,312,17,1441,0,234,28,13,0,65,0,3700,0,0,0,0,35,1270,0,0,0,7,50,0,15,0,20,0
1979,November,,22,7,0,3634,250,0,1184,359,425,597,0,89,85,10,0,0,0,1575,0,0,0,0,4,0,0,0,0,5,5,0,0,0,0,0
1979,November,,22,8,0,1620,600,0,454,181,230,2030,0,0,0,0,0,50,0,30,0,0,0,0,25,0,0,0,0,0,0,0,0,0,7,0
1979,November,,22,9,1970,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,98,0,0,0,0,0
1979,November,,22,10,2550,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,145,3,0,0,0,0
1979,November,,22,11,0,560,0,0,1255,968,0,0,0,10,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
1979,December,,23,1,0,365,0,0,1489,627,30,0,0,0,0,0,0,0,0,500,0,0,0,0,0,50,0,0,0,0,0,0,0,0,20,0
1979,December,,23,2,0,425,0,0,387,592,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0
1979,December,,23,3,0,15502,0,0,698,900,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2557,0
1979,December,,23,4,0,2640,0,0,833,865,55,28,0,0,1,70,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,250,0
1979,December,,23,5,0,14475,3890,0,2688,1304,1103,105,0,19,65,31,0,0,0,4,0,0,0,0,40,0,0,0,0,0,22,0,0,0,0,0
1979,December,,23,6,0,4010,2200,0,3213,2816,1673,1378,0,1000,822,178,0,0,0,555,0,0,0,0,16,51,0,0,0,0,75,0,0,0,0,0
1979,December,,23,7,0,7347,64,0,1751,55,0,522,0,110,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1979,December,,23,8,0,2970,300,0,247,113,85,422,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
1979,December,,23,9,2906,26,0,0,466,102,0,0,0,0,0,0,0,900,0,320,0,0,0,0,0,7,0,0,0,0,359,26,0,0,0,0
1979,December,,23,10,1862,1,0,0,249,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,524,0,0,0,0,67,27,0,0,0,0
1979,December,,23,11,150,500,0,0,1448,838,151,50,0,0,0,0,0,3,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1980,January,,24,1,0,0,0,0,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1980,January,,24,2,0,415,0,0,69,279,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,January,,24,3,0,9310,50,0,256,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,0
1980,January,,24,4,0,4870,0,0,64,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,January,,24,5,0,14953,1300,0,1286,1718,105,34,0,1,0,25,10,0,0,4975,0,0,0,0,22,0,0,0,0,7,26,4,0,2,0,0
1980,January,,24,6,0,5253,0,0,3398,446,540,395,0,76,95,0,0,0,0,55,0,0,0,0,35,160,0,0,0,0,75,0,0,0,0,0
1980,January,,24,7,0,6468,0,0,994,105,8,30,0,7,2,0,0,0,0,250,0,0,0,0,3,0,0,0,0,2,7,0,0,0,0,0
1980,January,,24,8,300,2170,150,0,910,191,10,550,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0
1980,January,,24,9,1448,1357,0,0,131,2,0,0,0,0,0,0,0,500,0,220,0,0,0,0,5,0,0,0,0,10,128,3,0,0,0,0
1980,January,,24,10,1521,270,0,0,210,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,20,300,0,0,0,0,262,15,0,0,0,0
1980,January,,24,11,0,885,950,0,1758,22,120,0,0,0,0,0,0,150,0,5,10,0,0,0,0,375,0,0,0,0,20,0,0,1,40,0
1980,October,,25,1,0,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,October,,25,2,0,155,0,0,91,21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,October,,25,3,0,24890,0,0,21,90,10,747,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,October,,25,4,0,55405,135,0,44,35,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,October,,25,5,0,58729,3281,0,697,575,560,1266,0,50,39,0,0,3,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0
1980,October,,25,6,0,23282,678,0,1343,2276,2888,1220,0,1314,705,300,144,0,0,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,October,,25,7,0,8679,144,0,1188,233,124,1169,0,290,87,0,118,0,0,70,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
1980,October,,25,8,0,5971,1490,0,462,74,521,150,0,30,40,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,October,,25,9,37,25,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0
1980,October,,25,10,25,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,October,,25,11,0,600,0,0,130,15,5,175,0,3,2,0,37,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0
1980,November,,26,1,0,273,0,0,1078,605,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1980,November,,26,2,0,545,0,0,393,516,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,November,,26,3,0,14595,0,0,204,278,0,530,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1980,November,,26,4,0,4170,0,0,120,852,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,November,,26,5,0,27101,6652,0,5606,5383,1018,451,0,184,120,100,0,0,0,45,0,0,0,0,6,325,0,0,0,0,0,0,0,0,45,0
1980,November,,26,6,0,7749,0,0,1626,897,200,1405,0,1124,869,870,10,50,0,20353,0,0,0,0,0,160,0,0,0,0,0,2,0,4,0,0
1980,November,,26,7,0,8955,1,0,2060,226,14,172,0,1,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,50,0,0,15,0,0,0
1980,November,,26,8,0,3046,721,0,1804,700,3478,725,0,190,50,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,November,,26,9,1975,325,0,0,685,175,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,68,312,0,0,0,0,0
1980,November,,26,10,1100,0,0,0,186,7,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,404,0,0,0,5,2356,38,0,0,0,0
1980,November,,26,11,0,319,0,0,962,408,175,200,0,0,0,0,0,400,0,4,0,0,0,0,1,30,0,0,0,2,47,0,0,0,0,0
1980,December,,27,1,0,25,0,0,1552,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,December,,27,2,0,485,0,0,430,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
1980,December,,27,3,0,11740,0,0,693,1645,50,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0
1980,December,,27,4,0,1499,0,0,247,271,400,5,0,0,0,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1980,December,,27,5,0,22099,2285,0,5527,9079,1062,1712,0,47,20,2,0,116,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
1980,December,,27,6,0,5464,59,0,2363,1751,603,353,0,1438,455,230,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,2,0
1980,December,,27,7,0,5992,0,0,1085,115,5,35,0,79,4,0,7,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1980,December,,27,8,0,3377,0,0,1242,527,485,1065,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1980,December,,27,9,300,205,0,0,357,434,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,68,14,6,0,0,0,0
1980,December,,27,10,499,0,0,0,393,8,0,0,0,8,0,0,0,1000,0,35,0,0,0,0,25,930,0,0,0,11,191,2,0,0,0,0
1980,December,,27,11,0,550,0,0,2203,1500,1350,250,0,50,50,0,0,800,0,0,0,0,0,0,0,50,0,0,0,0,24,0,0,0,0,0
1981,January,,28,1,0,200,0,0,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,5,0,0,0,0,0
1981,January,,28,2,0,1020,0,0,48,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
1981,January,,28,3,0,8324,0,0,151,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0
1981,January,,28,4,0,25206,0,0,257,80,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,January,,28,5,1,13550,0,0,3283,4773,10,0,0,0,4,0,0,0,0,200,0,0,0,0,1,4,0,0,0,0,10,0,0,0,0,0
1981,January,,28,6,0,14083,0,0,1978,566,17,25,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0
1981,January,,28,7,0,8731,0,0,895,69,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1981,January,,28,8,0,4387,0,0,305,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,22,0,0,0,0,0
1981,January,,28,9,537,62,0,0,642,262,0,0,0,0,0,0,0,0,0,95,0,0,0,0,14,0,0,0,0,0,78,71,0,0,0,0
1981,January,,28,10,2279,0,0,0,412,0,0,0,0,2,0,0,0,1106,0,0,0,0,0,0,29,0,0,0,0,0,181,108,0,0,0,0
1981,January,,28,11,0,510,0,0,1910,560,11,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,September,,29,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,September,,29,2,0,0,0,0,0,63,0,0,75,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,September,,29,3,0,8,0,0,41,10,1,141,2,0,0,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,September,,29,4,0,227,0,0,124,227,300,635,0,10,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,September,,29,5,0,1148,0,0,674,520,24,1213,300,27,30,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,September,,29,6,0,244,0,0,507,161,211,1258,895,65,725,278,0,0,0,0,0,0,0,0,0,20,0,0,0,15,0,0,0,0,0,0
1981,September,,29,7,0,295,0,0,366,559,300,1637,10,76,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,September,,29,8,0,25,8,0,1037,480,540,380,0,0,160,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,September,,29,9,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,September,,29,11,0,210,0,0,101,75,50,250,0,10,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,October,,30,1,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1981,October,,30,2,0,75,0,0,188,54,0,100,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,October,,30,3,0,23628,0,0,258,1027,5,3737,0,3,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,October,,30,4,0,28257,0,0,83,229,305,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,October,,30,5,0,33685,6200,0,970,526,2179,1180,0,179,105,120,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1981,October,,30,6,0,17845,700,0,1097,956,2389,1954,0,713,403,315,201,0,0,4190,4,0,0,0,0,30,0,0,0,0,5,0,0,0,0,0
1981,October,,30,7,0,2867,2,0,1695,691,609,1159,0,126,0,0,313,0,0,1123,0,0,0,0,2,0,0,0,0,77,0,0,0,0,0,0
